step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
354,0,0.440601,0.000000,0.684471,1.00e-04,0.2029,0.06,
355,0,0.427991,0.000000,0.663212,1.00e-04,0.2215,0.05,
356,0,0.435041,0.000000,0.653532,1.00e-04,0.2138,0.05,
357,0,0.437560,0.000000,0.640953,1.00e-04,0.2178,0.05,
358,0,0.432231,0.000000,0.656522,9.99e-05,0.5341,0.05,
359,0,0.436529,0.000000,0.654946,9.99e-05,0.2428,0.05,
360,0,0.437569,0.000000,0.601529,9.99e-05,0.1392,0.05,
361,0,0.436949,0.000000,0.670575,9.99e-05,0.2307,0.05,
362,0,0.433510,0.000000,0.596434,9.99e-05,0.2535,0.06,
363,0,0.441371,0.000000,0.649856,9.99e-05,0.1433,0.05,
364,0,0.433252,0.000000,0.621122,9.99e-05,0.2385,0.06,
365,0,0.436123,0.000000,0.670626,9.99e-05,0.2416,0.05,
366,0,0.432418,0.000000,0.648884,9.99e-05,0.2145,0.05,
367,0,0.432310,0.000000,0.694992,9.99e-05,0.4179,0.05,
368,0,0.441753,0.000000,0.617146,9.99e-05,0.1803,0.05,
369,0,0.435120,0.000000,0.677406,9.99e-05,0.1173,0.05,
370,0,0.447916,0.000000,0.654198,9.99e-05,0.1372,0.06,
371,0,0.441809,0.000000,0.647546,9.99e-05,0.1624,0.06,
372,0,0.433525,0.000000,0.661523,9.99e-05,0.2337,0.05,
373,0,0.433414,0.000000,0.644892,9.99e-05,0.1647,0.05,
374,0,0.443129,0.000000,0.647433,9.99e-05,0.2120,0.05,
375,0,0.441496,0.000000,0.646715,9.99e-05,0.1427,0.05,
376,0,0.444485,0.000000,0.671022,9.99e-05,0.1356,0.06,
377,0,0.435490,0.000000,0.653928,9.99e-05,0.1532,0.05,
378,0,0.448182,0.000000,0.617696,9.99e-05,0.1529,0.05,
379,0,0.436656,0.000000,0.678804,9.99e-05,0.1946,0.05,
