step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
234,0,0.417713,0.000000,0.614900,6.26e-05,0.2242,0.01,
235,0,0.424547,0.000000,0.617769,6.23e-05,0.2556,0.01,
236,0,0.419874,0.000000,0.652214,6.19e-05,0.2787,0.01,
237,0,0.426665,0.000000,0.654129,6.15e-05,0.3173,0.01,
238,0,0.421668,0.000000,0.633475,6.12e-05,0.1602,0.01,
239,0,0.438575,0.000000,0.820164,6.08e-05,0.1874,0.01,
239,0,,,,,,,0.430276
240,0,0.421698,0.000000,0.624960,6.05e-05,0.1502,0.00,
241,1,0.423054,0.000000,0.630577,6.01e-05,0.1093,0.02,
242,1,0.425390,0.000000,0.652228,5.97e-05,0.1408,0.02,
243,1,0.416970,0.000000,0.639974,5.94e-05,0.1803,0.02,
244,1,0.419436,0.000000,0.627239,5.90e-05,0.1468,0.02,
245,1,0.430219,0.000000,0.612952,5.86e-05,0.2209,0.02,
246,1,0.423890,0.000000,0.639723,5.83e-05,0.3190,0.02,
247,1,0.426817,0.000000,0.624843,5.79e-05,0.2616,0.02,
248,1,0.430072,0.000000,0.653978,5.75e-05,0.2279,0.02,
249,1,0.430330,0.000000,0.624761,5.72e-05,0.1357,0.02,
250,1,0.425663,0.000000,0.695293,5.68e-05,0.3507,0.02,
240,0,0.434524,0.000000,0.673784,6.05e-05,0.2784,0.00,
251,1,0.424075,0.000000,0.620624,5.64e-05,0.2150,0.02,
252,1,0.426715,0.000000,0.642037,5.61e-05,0.2490,0.02,
253,1,0.429879,0.000000,0.686731,5.57e-05,0.2293,0.02,
254,1,0.419349,0.000000,0.631589,5.53e-05,0.2240,0.02,
255,1,0.438901,0.000000,0.647370,5.50e-05,0.1305,0.02,
256,1,0.424230,0.000000,0.615947,5.46e-05,0.1897,0.02,
257,1,0.426723,0.000000,0.672605,5.42e-05,0.3461,0.02,
